Date,Adj Close,Close,High,Low,Open,Volume
2023-03-13 00:00:00+00:00,19961.63867,28075,28175,27125,27300,8860600
2023-03-14 00:00:00+00:00,19268.40234,27100,28025,27100,28025,6085500
2023-03-15 00:00:00+00:00,19375.05469,27250,27700,27225,27700,5667700
2023-03-16 00:00:00+00:00,19143.97656,26925,27300,26475,26900,5059500
2023-03-17 00:00:00+00:00,20228.26953,28450,28450,27000,27000,27286900
2023-03-20 00:00:00+00:00,19695.00977,27700,28275,27425,28250,4306800
2023-03-21 00:00:00+00:00,19535.03125,27475,27775,27450,27725,3029800
2023-03-24 00:00:00+00:00,19677.23438,27675,28225,27525,27875,7905200
2023-03-27 00:00:00+00:00,19766.11133,27800,28200,27675,27825,4863400
2023-03-28 00:00:00+00:00,20317.14453,28575,28650,27700,27825,9304100
2023-03-29 00:00:00+00:00,20708.20117,29125,29450,28700,28750,10366100
2023-03-30 00:00:00+00:00,20601.54883,28975,29425,28975,29000,4836300
2023-03-31 00:00:00+00:00,20690.42578,29100,29100,28700,29000,5492300
2023-04-03 00:00:00+00:00,20512.67188,28850,29350,28800,29150,3812200
2023-04-04 00:00:00+00:00,21063.70508,29625,29700,29025,29100,7758700
2023-04-05 00:00:00+00:00,21188.13281,29800,30125,29325,29475,6634400
2023-04-06 00:00:00+00:00,21188.13281,29800,30075,29725,30000,4284300
2023-04-10 00:00:00+00:00,21472.53906,30200,30200,29800,30000,4362700
2023-04-11 00:00:00+00:00,21614.74023,30400,30800,30025,30250,6474900
2023-04-12 00:00:00+00:00,22219.10156,31250,31700,30200,30600,15352900
2023-04-13 00:00:00+00:00,22076.89844,31050,31500,31050,31400,7536800
2023-04-14 00:00:00+00:00,21490.3125,30225,31150,30225,31000,9270900
2023-04-17 00:00:00+00:00,21685.8418,30500,31125,30300,30300,7169200
2023-04-18 00:00:00+00:00,22094.67188,31075,31250,30650,30650,9064600
2023-04-26 00:00:00+00:00,22325.75,31400,31500,31200,31200,15622400
2023-04-27 00:00:00+00:00,22094.67188,31075,31400,31000,31400,20543300
2023-04-28 00:00:00+00:00,25654.31836,28900,28900,28900,28900,1804800
2023-05-02 00:00:00+00:00,23878.93359,26900,26900,26900,26900,1180700
2023-05-03 00:00:00+00:00,22214.51172,25025,25025,25025,25025,9696100
2023-05-04 00:00:00+00:00,21748.4707,24500,24975,24500,24900,19490700
2023-05-05 00:00:00+00:00,21437.7793,24150,24400,23975,24400,10333700
2023-05-08 00:00:00+00:00,22192.31836,25000,25200,24100,24175,12213200
2023-05-09 00:00:00+00:00,22436.43359,25275,25400,25025,25025,6003100
2023-05-10 00:00:00+00:00,22436.43359,25275,25500,25250,25350,5563800
2023-05-11 00:00:00+00:00,22036.9707,24825,25175,24675,25175,5851800
2023-05-12 00:00:00+00:00,22014.78125,24800,25225,24675,24775,4201700
2023-05-15 00:00:00+00:00,21748.4707,24500,25000,24450,24800,6014100
2023-05-16 00:00:00+00:00,21704.08594,24450,24675,24450,24500,3926800
2023-05-17 00:00:00+00:00,21326.81836,24025,24700,24025,24425,6441300
2023-05-19 00:00:00+00:00,20683.23828,23300,24525,23300,24025,14218900
2023-05-22 00:00:00+00:00,21193.66406,23875,24275,23525,23525,7103300
2023-05-23 00:00:00+00:00,21748.4707,24500,24800,24050,24050,7879300
2023-05-24 00:00:00+00:00,21837.24023,24600,24675,24300,24500,4410500
2023-05-25 00:00:00+00:00,20860.7793,23500,24500,23500,24500,8723700
2023-05-26 00:00:00+00:00,20483.50781,23075,23525,23000,23475,6010500
2023-05-29 00:00:00+00:00,20305.97266,22875,23400,22625,23100,5671800
2023-05-30 00:00:00+00:00,19973.08594,22500,23000,22500,22800,5855300
2023-05-31 00:00:00+00:00,19728.9707,22225,22800,22200,22325,50516600
2023-06-05 00:00:00+00:00,20283.77734,22850,23475,22525,22525,10089500
2023-06-06 00:00:00+00:00,20594.47266,23200,23350,22875,23225,6252400
2023-06-07 00:00:00+00:00,20283.77734,22850,23125,22775,23050,6072200
2023-06-08 00:00:00+00:00,20705.43359,23325,23325,23000,23150,4428200
2023-06-09 00:00:00+00:00,20483.50781,23075,23775,22825,23700,6892700
2023-06-12 00:00:00+00:00,20882.97266,23525,23525,23075,23100,5618700
2023-06-13 00:00:00+00:00,20394.74023,22975,23600,22925,23600,6047100
2023-06-14 00:00:00+00:00,20394.74023,22975,23225,22975,23100,4614000
2023-06-15 00:00:00+00:00,20550.08594,23150,23225,22925,23150,5018700
2023-06-16 00:00:00+00:00,20328.16211,22900,23550,22900,23325,15055100
2023-06-19 00:00:00+00:00,20550.08594,23150,23150,22725,22950,4851100
2023-06-20 00:00:00+00:00,20527.89453,23125,23225,22950,23200,3894700
2023-06-21 00:00:00+00:00,20727.625,23350,23375,23000,23175,4008800
2023-06-22 00:00:00+00:00,20882.97266,23525,23775,23350,23500,6073600
2023-06-23 00:00:00+00:00,20749.81641,23375,23675,23150,23525,3447800
2023-06-26 00:00:00+00:00,20661.04883,23275,23425,23075,23400,2464000
2023-06-27 00:00:00+00:00,20661.04883,23275,23325,23125,23275,2044700
2023-07-03 00:00:00+00:00,20461.31836,23050,23375,22825,23325,6561500
2023-07-04 00:00:00+00:00,20505.70313,23100,23250,23050,23150,2442900
2023-07-05 00:00:00+00:00,21038.31836,23700,23775,23150,23200,5469200
2023-07-06 00:00:00+00:00,21349.00977,24050,24075,23825,23950,4409200
2023-07-07 00:00:00+00:00,21082.70313,23750,24000,23600,23900,4699200
2023-07-10 00:00:00+00:00,21393.39453,24100,24150,23875,23900,2886800
2023-07-11 00:00:00+00:00,21726.28125,24475,24475,24075,24100,3988500
2023-07-12 00:00:00+00:00,21304.625,24000,24475,24000,24475,3568700
