Date,Adj Close,Close,High,Low,Open,Volume
2022-11-07 00:00:00+00:00,6005.508301,6500,6500,6375,6450,9420800
2022-11-08 00:00:00+00:00,5982.410645,6475,6550,6400,6550,4847400
2022-11-09 00:00:00+00:00,6051.70459,6550,6550,6425,6475,11459700
2022-11-10 00:00:00+00:00,5982.410645,6475,6550,6400,6550,6477700
2022-11-11 00:00:00+00:00,5913.115723,6400,6500,6375,6500,6379700
2022-11-14 00:00:00+00:00,5982.410645,6475,6475,6375,6425,3416300
2022-11-15 00:00:00+00:00,6005.508301,6500,6500,6400,6475,6211600
2022-11-16 00:00:00+00:00,6005.508301,6500,6500,6400,6500,5248500
2022-11-17 00:00:00+00:00,6028.606445,6525,6525,6450,6500,5720700
2022-11-18 00:00:00+00:00,6005.508301,6500,6525,6450,6500,3196400
2022-11-21 00:00:00+00:00,6028.606445,6525,6550,6475,6500,3922700
2022-11-22 00:00:00+00:00,5959.3125,6450,6525,6450,6525,4377700
2022-11-23 00:00:00+00:00,5959.3125,6450,6500,6400,6475,4470700
2022-11-24 00:00:00+00:00,5936.214355,6425,6525,6400,6450,3331400
2022-11-25 00:00:00+00:00,5843.821777,6325,6425,6300,6400,7401400
2022-11-28 00:00:00+00:00,5797.625488,6275,6350,6250,6325,7771700
2022-11-29 00:00:00+00:00,5843.821777,6325,6375,6275,6275,6442200
2022-11-30 00:00:00+00:00,5959.3125,6450,6500,6325,6325,27602900
2022-12-01 00:00:00+00:00,6167.195313,6675,6700,6525,6550,23432500
2022-12-02 00:00:00+00:00,6259.587891,6775,6800,6550,6675,18869100
2022-12-05 00:00:00+00:00,6259.587891,6775,6775,6675,6775,5681800
2022-12-06 00:00:00+00:00,6259.587891,6775,6775,6650,6775,10495400
2022-12-07 00:00:00+00:00,6328.881836,6850,6850,6725,6750,13883500
2022-12-08 00:00:00+00:00,6375.078613,6900,6900,6750,6850,12426900
2022-12-09 00:00:00+00:00,6398.17627,6925,6950,6825,6875,13036900
2022-12-12 00:00:00+00:00,6444.372559,6975,7000,6825,6925,11385900
2022-12-13 00:00:00+00:00,6398.17627,6925,6975,6850,6975,6947300
2022-12-14 00:00:00+00:00,6421.274414,6950,7000,6900,6925,8285900
2022-12-15 00:00:00+00:00,6444.372559,6975,7000,6900,6950,7323000
2022-12-16 00:00:00+00:00,6421.274414,6950,7000,6900,6950,18611800
2022-12-19 00:00:00+00:00,6467.470703,7000,7000,6850,6950,7004500
2022-12-20 00:00:00+00:00,6444.372559,6975,6975,6850,6975,4376800
2022-12-21 00:00:00+00:00,6375.078613,6900,6975,6850,6975,2354800
2022-12-22 00:00:00+00:00,6282.686035,6800,6925,6800,6900,3586200
